2018-05-03 04:41:37,"b""RT @tizzywoman: This couple was kicked out of a restaurant after they say they declined to give up their table to a white \xe2\x80\x98regular.' #Sambu\xe2\x80\xa6"""
2018-05-03 04:38:51,"b'RT @joncoopertweets: Colin Kaepernick may not have a job on the football field, but much of the world is still cheering for him. Amnesty In\xe2\x80\xa6'"
2018-05-03 04:37:46,"b""RT @tizzywoman: This couple was kicked out of a restaurant after they say they declined to give up their table to a white \xe2\x80\x98regular.' #Sambu\xe2\x80\xa6"""
2018-05-03 04:33:39,"b""RT @cmclymer: I'm one of countless military veterans taking a knee. Do not exploit our service to silence black Americans and endorse racis\xe2\x80\xa6"""
2018-05-03 04:18:34,"b'RT @HobackSara: This is a travesty. Until the disparity in our criminal justice system is fixed, this will never truly be the land of the f\xe2\x80\xa6'"
2018-05-03 03:42:48,b'RT @ndeicas89: This is the same president who trys to silence the #nfl #TakeAKnee #BlackLivesMatters protests to crying about equal justice\xe2\x80\xa6'
2018-05-03 03:42:33,b'This is the same president who trys to silence the #nfl #TakeAKnee #BlackLivesMatters protests to crying about equa\xe2\x80\xa6 https://t.co/wlVMTapdCk'
2018-05-03 03:22:29,"b""RT @marilynkj: Millionaire #NFL won't stand 4 our Flag. Yet do nothing 2 help others..in Chicago Detroit Nigeria #Biafra #TakeAKnee\nhttps:/\xe2\x80\xa6"""
2018-05-03 03:11:55,b'RT @AmnestyUK: #TakeAKnee - @ColinKaepernick wins our highest honour for standing up to police brutality in America. Read more: https://t.c\xe2\x80\xa6'
2018-05-03 03:00:11,b'RT @TerrenceHunter: @EdgeofSports Between this and the league\xe2\x80\x99s response to #TakeAKnee there\xe2\x80\x99s a pattern of weaponizing patriotism at the e\xe2\x80\xa6'
2018-05-03 02:57:55,b'RT @lilsun83: @DeadlineWH @NicolleDWallace @JonLemire @CapehartJ Remember when Pence refused to Stand at the Olympics as the Host Country c\xe2\x80\xa6'
2018-05-03 02:53:46,"b'Blatant misogyny from a pro sports team, the Washington (Bleep).\nThe first word in this headline is appalling enoug\xe2\x80\xa6 https://t.co/7uPeHWk69R'"
2018-05-03 02:44:50,b'RT @MAGr8A_: #TheDemocrats vs President Trump: #Recount: FAIL! #Antifa: FAIL! #Resist: FAIL! #TakeAKnee: FAIL! #RaceWar: FAIL! #Impeach: FA\xe2\x80\xa6'
2018-05-03 02:44:39,"b""RT @tizzywoman: This couple was kicked out of a restaurant after they say they declined to give up their table to a white \xe2\x80\x98regular.' #Sambu\xe2\x80\xa6"""
2018-05-03 02:38:02,"b""RT @scubarw: I guess in high school #ericreed never learned Newton's 3rd law of motion....for every action there is an opposite and equal r\xe2\x80\xa6"""
2018-05-03 02:23:57,"b""RT @tizzywoman: This couple was kicked out of a restaurant after they say they declined to give up their table to a white \xe2\x80\x98regular.' #Sambu\xe2\x80\xa6"""
2018-05-03 02:23:27,b'RT @Fuctupmind: Twitter is trending everything football.\n\nMeanwhile there is a meeting between North and South Korea happening.\n\nThis is tw\xe2\x80\xa6'
2018-05-03 02:09:52,"b""RT @VanCityRelly: @LeftSentThis It sends the message to other players as well: Stay. In. Your. Place.\n\nHope other players won't be afraid t\xe2\x80\xa6"""
2018-05-03 02:05:44,"b""I guess in high school #ericreed never learned Newton's 3rd law of motion....for every action there is an opposite\xe2\x80\xa6 https://t.co/O0MWvoF4oz"""
2018-05-03 01:45:36,"b'Can we take a moment to show pride in Colin Kaepernick? He finally escaped the ""modern day slavery"" that is the NFL\xe2\x80\xa6 https://t.co/0zcGKz22wT'"
